"Time of Day","Process Name","PID","Operation","Path","Result","Detail"
"14:44:40,2315976","sodinokibi.exe","8376","RegQueryKey","HKLM","SUCCESS","Query: HandleTags, HandleTags: 0x0"
"14:44:40,2316275","sodinokibi.exe","8376","RegQueryKey","HKLM","SUCCESS","Query: Name"
"14:44:40,2316495","sodinokibi.exe","8376","RegOpenKey","HKLM\Software\WOW6432Node\Microsoft\Rpc","REPARSE","Desired Access: Read"
"14:44:40,2316772","sodinokibi.exe","8376","RegOpenKey","HKLM\SOFTWARE\Microsoft\Rpc","SUCCESS","Desired Access: Read"
"14:44:40,2317040","sodinokibi.exe","8376","RegSetInfoKey","HKLM\SOFTWARE\Microsoft\Rpc","SUCCESS","KeySetInformationClass: KeySetHandleTagsInformation, Length: 0"
"14:44:40,2317188","sodinokibi.exe","8376","RegQueryValue","HKLM\SOFTWARE\Microsoft\Rpc\MaxRpcSize","NAME NOT FOUND","Length: 16"
"14:44:40,2317478","sodinokibi.exe","8376","RegCloseKey","HKLM\SOFTWARE\Microsoft\Rpc","SUCCESS",""
"14:44:40,2318053","sodinokibi.exe","8376","RegOpenKey","HKLM\System\CurrentControlSet\Services\CCG","REPARSE","Desired Access: Read"
"14:44:40,2318240","sodinokibi.exe","8376","RegOpenKey","HKLM\System\CurrentControlSet\Services\CCG","NAME NOT FOUND","Desired Access: Read"
"14:44:40,2318475","sodinokibi.exe","8376","RegOpenKey","HKLM\System\CurrentControlSet\Services\CCG","REPARSE","Desired Access: Read"
"14:44:40,2318605","sodinokibi.exe","8376","RegOpenKey","HKLM\System\CurrentControlSet\Services\CCG","NAME NOT FOUND","Desired Access: Read"
"14:44:40,2319028","sodinokibi.exe","8376","RegOpenKey","HKLM\System\CurrentControlSet\Control\ComputerName\ActiveComputerName","REPARSE","Desired Access: Read"
"14:44:40,2319183","sodinokibi.exe","8376","RegOpenKey","HKLM\System\CurrentControlSet\Control\ComputerName\ActiveComputerName","SUCCESS","Desired Access: Read"
"14:44:40,2319393","sodinokibi.exe","8376","RegSetInfoKey","HKLM\System\CurrentControlSet\Control\ComputerName\ActiveComputerName","SUCCESS","KeySetInformationClass: KeySetHandleTagsInformation, Length: 0"
"14:44:40,2319505","sodinokibi.exe","8376","RegQueryValue","HKLM\System\CurrentControlSet\Control\ComputerName\ActiveComputerName\ComputerName","SUCCESS","Type: REG_SZ, Length: 32, Data: DESKTOP-STRQU9T"
"14:44:40,2319677","sodinokibi.exe","8376","RegCloseKey","HKLM\System\CurrentControlSet\Control\ComputerName\ActiveComputerName","SUCCESS",""
"14:44:40,2319856","sodinokibi.exe","8376","RegOpenKey","HKLM\System\Setup","SUCCESS","Desired Access: Read"
"14:44:40,2319925","sodinokibi.exe","8376","RegQueryKey","HKCU","SUCCESS","Query: HandleTags, HandleTags: 0x0"
"14:44:40,2320021","sodinokibi.exe","8376","RegSetInfoKey","HKLM\SYSTEM\Setup","SUCCESS","KeySetInformationClass: KeySetHandleTagsInformation, Length: 0"
"14:44:40,2320074","sodinokibi.exe","8376","RegQueryKey","HKCU","SUCCESS","Query: Name"
"14:44:40,2320401","sodinokibi.exe","8376","RegQueryValue","HKLM\SYSTEM\Setup\OOBEInProgress","SUCCESS","Type: REG_DWORD, Length: 4, Data: 0"
"14:44:40,2320556","sodinokibi.exe","8376","RegOpenKey","HKCU\Software\Microsoft\Windows\CurrentVersion\Explorer\MountPoints2\CPC\Volume","SUCCESS","Desired Access: Read"
"14:44:40,2320634","sodinokibi.exe","8376","RegCloseKey","HKLM\SYSTEM\Setup","SUCCESS",""
"14:44:40,2320806","sodinokibi.exe","8376","RegSetInfoKey","HKCU\SOFTWARE\Microsoft\Windows\CurrentVersion\Explorer\MountPoints2\CPC\Volume","SUCCESS","KeySetInformationClass: KeySetHandleTagsInformation, Length: 0"
"14:44:40,2320841","sodinokibi.exe","8376","RegOpenKey","HKLM\System\Setup","SUCCESS","Desired Access: Read"
"14:44:40,2320996","sodinokibi.exe","8376","RegSetInfoKey","HKLM\SYSTEM\Setup","SUCCESS","KeySetInformationClass: KeySetHandleTagsInformation, Length: 0"
"14:44:40,2321025","sodinokibi.exe","8376","RegQueryKey","HKCU\SOFTWARE\Microsoft\Windows\CurrentVersion\Explorer\MountPoints2\CPC\Volume","SUCCESS","Query: HandleTags, HandleTags: 0x400"
"14:44:40,2321112","sodinokibi.exe","8376","RegQueryValue","HKLM\SYSTEM\Setup\SystemSetupInProgress","SUCCESS","Type: REG_DWORD, Length: 4, Data: 0"
"14:44:40,2321157","sodinokibi.exe","8376","RegOpenKey","HKCU\SOFTWARE\Microsoft\Windows\CurrentVersion\Explorer\MountPoints2\CPC\Volume\{eb65f6e3-0000-0000-0000-90df09000000}\","SUCCESS","Desired Access: Read"
"14:44:40,2321366","sodinokibi.exe","8376","RegCloseKey","HKCU\SOFTWARE\Microsoft\Windows\CurrentVersion\Explorer\MountPoints2\CPC\Volume","SUCCESS",""
"14:44:40,2321384","sodinokibi.exe","8376","RegCloseKey","HKLM\SYSTEM\Setup","SUCCESS",""
"14:44:40,2321498","sodinokibi.exe","8376","RegQueryValue","HKCU\SOFTWARE\Microsoft\Windows\CurrentVersion\Explorer\MountPoints2\CPC\Volume\{eb65f6e3-0000-0000-0000-90df09000000}\Data","BUFFER OVERFLOW","Length: 144"
"14:44:40,2321646","sodinokibi.exe","8376","RegQueryValue","HKCU\SOFTWARE\Microsoft\Windows\CurrentVersion\Explorer\MountPoints2\CPC\Volume\{eb65f6e3-0000-0000-0000-90df09000000}\Data","SUCCESS","Type: REG_BINARY, Length: 1.370, Data: D6 0D 00 00 0D F0 AD BA 01 00 00 00 08 00 00 00"
"14:44:40,2321943","sodinokibi.exe","8376","RegQueryKey","HKLM\SOFTWARE\Microsoft\Windows NT\CurrentVersion\Image File Execution Options","SUCCESS","Query: HandleTags, HandleTags: 0x400"
"14:44:40,2321958","sodinokibi.exe","8376","RegCloseKey","HKCU\SOFTWARE\Microsoft\Windows\CurrentVersion\Explorer\MountPoints2\CPC\Volume\{eb65f6e3-0000-0000-0000-90df09000000}","SUCCESS",""
"14:44:40,2322109","sodinokibi.exe","8376","RegOpenKey","HKLM\SOFTWARE\Microsoft\Windows NT\CurrentVersion\Image File Execution Options\sodinokibi.exe","NAME NOT FOUND","Desired Access: Query Value, Enumerate Sub Keys"
"14:44:40,2322306","sodinokibi.exe","8376","RegQueryKey","HKCU","SUCCESS","Query: HandleTags, HandleTags: 0x0"
"14:44:40,2322422","sodinokibi.exe","8376","RegQueryKey","HKCU","SUCCESS","Query: Name"
"14:44:40,2323116","sodinokibi.exe","8376","RegQueryKey","HKLM","SUCCESS","Query: HandleTags, HandleTags: 0x0"
"14:44:40,2323173","sodinokibi.exe","8376","RegOpenKey","HKCU\Software\Microsoft\Windows\CurrentVersion\Explorer\MountPoints2\CPC\Volume","SUCCESS","Desired Access: Read"
"14:44:40,2323244","sodinokibi.exe","8376","RegQueryKey","HKLM","SUCCESS","Query: Name"
"14:44:40,2323352","sodinokibi.exe","8376","RegSetInfoKey","HKCU\SOFTWARE\Microsoft\Windows\CurrentVersion\Explorer\MountPoints2\CPC\Volume","SUCCESS","KeySetInformationClass: KeySetHandleTagsInformation, Length: 0"
"14:44:40,2323461","sodinokibi.exe","8376","RegOpenKey","HKLM\Software\WOW6432Node\Policies\Microsoft\Windows NT\Rpc","REPARSE","Desired Access: Read"
"14:44:40,2323514","sodinokibi.exe","8376","RegQueryKey","HKCU\SOFTWARE\Microsoft\Windows\CurrentVersion\Explorer\MountPoints2\CPC\Volume","SUCCESS","Query: HandleTags, HandleTags: 0x400"
"14:44:40,2323664","sodinokibi.exe","8376","RegOpenKey","HKCU\SOFTWARE\Microsoft\Windows\CurrentVersion\Explorer\MountPoints2\CPC\Volume\{eb65f6e3-0000-0000-0000-90df09000000}\","SUCCESS","Desired Access: Read"
"14:44:40,2323829","sodinokibi.exe","8376","RegCloseKey","HKCU\SOFTWARE\Microsoft\Windows\CurrentVersion\Explorer\MountPoints2\CPC\Volume","SUCCESS",""
"14:44:40,2324191","sodinokibi.exe","8376","RegOpenKey","HKLM\SOFTWARE\Policies\Microsoft\Windows NT\Rpc","NAME NOT FOUND","Desired Access: Read"
"14:44:40,2324210","sodinokibi.exe","8376","RegQueryValue","HKCU\SOFTWARE\Microsoft\Windows\CurrentVersion\Explorer\MountPoints2\CPC\Volume\{eb65f6e3-0000-0000-0000-90df09000000}\Generation","SUCCESS","Type: REG_DWORD, Length: 4, Data: 1"
"14:44:40,2324366","sodinokibi.exe","8376","RegCloseKey","HKCU\SOFTWARE\Microsoft\Windows\CurrentVersion\Explorer\MountPoints2\CPC\Volume\{eb65f6e3-0000-0000-0000-90df09000000}","SUCCESS",""
"14:44:40,2325237","sodinokibi.exe","8376","RegQueryKey","HKLM","SUCCESS","Query: HandleTags, HandleTags: 0x0"
"14:44:40,2325358","sodinokibi.exe","8376","RegQueryKey","HKLM","SUCCESS","Query: Name"
"14:44:40,2325659","sodinokibi.exe","8376","RegOpenKey","HKLM\Software\WOW6432Node\Microsoft\Rpc","REPARSE","Desired Access: Query Value"
"14:44:40,2325935","sodinokibi.exe","8376","RegOpenKey","HKLM\SOFTWARE\Microsoft\Rpc","SUCCESS","Desired Access: Query Value"
"14:44:40,2326292","sodinokibi.exe","8376","RegSetInfoKey","HKLM\SOFTWARE\Microsoft\Rpc","SUCCESS","KeySetInformationClass: KeySetHandleTagsInformation, Length: 0"
"14:44:40,2326465","sodinokibi.exe","8376","RegQueryValue","HKLM\SOFTWARE\Microsoft\Rpc\IdleTimerWindow","NAME NOT FOUND","Length: 16"
"14:44:40,2326636","sodinokibi.exe","8376","RegCloseKey","HKLM\SOFTWARE\Microsoft\Rpc","SUCCESS",""
"14:44:40,2332093","sodinokibi.exe","8376","RegOpenKey","HKLM\SOFTWARE\Policies\Microsoft\Windows\Appx","SUCCESS","Desired Access: Read"
"14:44:40,2332626","sodinokibi.exe","8376","RegSetInfoKey","HKLM\SOFTWARE\Policies\Microsoft\Windows\Appx","SUCCESS","KeySetInformationClass: KeySetHandleTagsInformation, Length: 0"
"14:44:40,2332769","sodinokibi.exe","8376","RegQueryValue","HKLM\SOFTWARE\Policies\Microsoft\Windows\Appx\AllowDevelopmentWithoutDevLicense","NAME NOT FOUND","Length: 24"
"14:44:40,2332953","sodinokibi.exe","8376","RegCloseKey","HKLM\SOFTWARE\Policies\Microsoft\Windows\Appx","SUCCESS",""
"14:44:40,2333122","sodinokibi.exe","8376","RegOpenKey","HKLM\SOFTWARE\Microsoft\Windows\CurrentVersion\AppModelUnlock","SUCCESS","Desired Access: Read"
"14:44:40,2333388","sodinokibi.exe","8376","RegSetInfoKey","HKLM\SOFTWARE\Microsoft\Windows\CurrentVersion\AppModelUnlock","SUCCESS","KeySetInformationClass: KeySetHandleTagsInformation, Length: 0"
"14:44:40,2333502","sodinokibi.exe","8376","RegQueryValue","HKLM\SOFTWARE\Microsoft\Windows\CurrentVersion\AppModelUnlock\AllowDevelopmentWithoutDevLicense","NAME NOT FOUND","Length: 24"
"14:44:40,2333633","sodinokibi.exe","8376","RegCloseKey","HKLM\SOFTWARE\Microsoft\Windows\CurrentVersion\AppModelUnlock","SUCCESS",""
"14:44:40,2338797","sodinokibi.exe","8376","RegQueryKey","HKLM","SUCCESS","Query: HandleTags, HandleTags: 0x0"
"14:44:40,2339199","sodinokibi.exe","8376","RegQueryKey","HKLM","SUCCESS","Query: Name"
"14:44:40,2339458","sodinokibi.exe","8376","RegOpenKey","HKLM\Software\WOW6432Node\Microsoft\OLE\AppCompat","REPARSE","Desired Access: Read"
"14:44:40,2339983","sodinokibi.exe","8376","RegOpenKey","HKLM\SOFTWARE\Microsoft\Ole\AppCompat","SUCCESS","Desired Access: Read"
"14:44:40,2340297","sodinokibi.exe","8376","RegSetInfoKey","HKLM\SOFTWARE\Microsoft\Ole\AppCompat","SUCCESS","KeySetInformationClass: KeySetHandleTagsInformation, Length: 0"
"14:44:40,2340494","sodinokibi.exe","8376","RegQueryValue","HKLM\SOFTWARE\Microsoft\Ole\AppCompat\RaiseActivationAuthenticationLevel","NAME NOT FOUND","Length: 16"
"14:44:40,2340661","sodinokibi.exe","8376","RegCloseKey","HKLM\SOFTWARE\Microsoft\Ole\AppCompat","SUCCESS",""
"14:44:40,2340832","sodinokibi.exe","8376","RegQueryKey","HKCU\Software\Classes","SUCCESS","Query: Name"
"14:44:40,2341000","sodinokibi.exe","8376","RegQueryKey","HKCU\Software\Classes","SUCCESS","Query: HandleTags, HandleTags: 0x1"
"14:44:40,2341139","sodinokibi.exe","8376","RegQueryKey","HKCU\Software\Classes","SUCCESS","Query: HandleTags, HandleTags: 0x1"
"14:44:40,2341245","sodinokibi.exe","8376","RegQueryKey","HKCU\Software\Classes","SUCCESS","Query: Name"
"14:44:40,2341586","sodinokibi.exe","8376","RegOpenKey","HKCU\Software\Classes\AppID\sodinokibi.exe","NAME NOT FOUND","Desired Access: Read"
"14:44:40,2341945","sodinokibi.exe","8376","RegOpenKey","HKCR\AppID\sodinokibi.exe","NAME NOT FOUND","Desired Access: Read"
"14:44:40,2342391","sodinokibi.exe","8376","RegQueryKey","HKCU\Software\Classes","SUCCESS","Query: Name"
"14:44:40,2342748","sodinokibi.exe","8376","RegQueryKey","HKCU\Software\Classes","SUCCESS","Query: HandleTags, HandleTags: 0x1"
"14:44:40,2342871","sodinokibi.exe","8376","RegOpenKey","HKCU\Software\Classes\AppID\sodinokibi.exe","NAME NOT FOUND","Desired Access: Read"
"14:44:40,2343135","sodinokibi.exe","8376","RegOpenKey","HKCR\AppID\sodinokibi.exe","NAME NOT FOUND","Desired Access: Read"
"14:44:40,2343520","sodinokibi.exe","8376","RegQueryKey","HKLM","SUCCESS","Query: HandleTags, HandleTags: 0x0"
"14:44:40,2343790","sodinokibi.exe","8376","RegQueryKey","HKLM","SUCCESS","Query: Name"
"14:44:40,2344328","sodinokibi.exe","8376","RegOpenKey","HKLM\Software\WOW6432Node\Microsoft\OLE\AppCompat","REPARSE","Desired Access: Read"
"14:44:40,2344592","sodinokibi.exe","8376","RegOpenKey","HKLM\SOFTWARE\Microsoft\Ole\AppCompat","SUCCESS","Desired Access: Read"
"14:44:40,2344859","sodinokibi.exe","8376","RegSetInfoKey","HKLM\SOFTWARE\Microsoft\Ole\AppCompat","SUCCESS","KeySetInformationClass: KeySetHandleTagsInformation, Length: 0"
"14:44:40,2345123","sodinokibi.exe","8376","RegQueryValue","HKLM\SOFTWARE\Microsoft\Ole\AppCompat\RaiseDefaultAuthnLevel","NAME NOT FOUND","Length: 16"
"14:44:40,2345279","sodinokibi.exe","8376","RegCloseKey","HKLM\SOFTWARE\Microsoft\Ole\AppCompat","SUCCESS",""
"14:44:40,2345747","sodinokibi.exe","8376","RegQueryKey","HKLM","SUCCESS","Query: HandleTags, HandleTags: 0x0"
"14:44:40,2345879","sodinokibi.exe","8376","RegQueryKey","HKLM","SUCCESS","Query: Name"
"14:44:40,2346080","sodinokibi.exe","8376","RegOpenKey","HKLM\SOFTWARE\WOW6432Node\Microsoft\OLE","REPARSE","Desired Access: Read"
"14:44:40,2346615","sodinokibi.exe","8376","RegOpenKey","HKLM\SOFTWARE\Microsoft\Ole","SUCCESS","Desired Access: Read"
"14:44:40,2346879","sodinokibi.exe","8376","RegSetInfoKey","HKLM\SOFTWARE\Microsoft\Ole","SUCCESS","KeySetInformationClass: KeySetHandleTagsInformation, Length: 0"
"14:44:40,2347053","sodinokibi.exe","8376","RegQueryValue","HKLM\SOFTWARE\Microsoft\Ole\DefaultAccessPermission","NAME NOT FOUND","Length: 144"
"14:44:40,2351607","sodinokibi.exe","8376","CreateFile","C:\Windows\SysWOW64\rpcss.dll","NAME NOT FOUND","Desired Access: Read Attributes, Disposition: Open, Options: Open Reparse Point, Attributes: n/a, ShareMode: Read, Write, Delete, AllocationSize: n/a"
"14:44:40,2358733","sodinokibi.exe","8376","RegCloseKey","HKLM\SOFTWARE\Microsoft\Ole","SUCCESS",""
"14:44:40,2361374","sodinokibi.exe","8376","RegOpenKey","HKLM\System\CurrentControlSet\Control\Lsa","REPARSE","Desired Access: Query Value"
"14:44:40,2361624","sodinokibi.exe","8376","RegOpenKey","HKLM\System\CurrentControlSet\Control\Lsa","SUCCESS","Desired Access: Query Value"
"14:44:40,2361838","sodinokibi.exe","8376","RegQueryValue","HKLM\System\CurrentControlSet\Control\Lsa\AnonymousAppContainerImpersonationLevelCheck","NAME NOT FOUND","Length: 80"
"14:44:40,2362024","sodinokibi.exe","8376","RegCloseKey","HKLM\System\CurrentControlSet\Control\Lsa","SUCCESS",""
"14:44:40,2362166","sodinokibi.exe","8376","RegOpenKey","HKLM\System\CurrentControlSet\Control\Lsa","REPARSE","Desired Access: Query Value"
"14:44:40,2362308","sodinokibi.exe","8376","RegOpenKey","HKLM\System\CurrentControlSet\Control\Lsa","SUCCESS","Desired Access: Query Value"
"14:44:40,2362444","sodinokibi.exe","8376","RegQueryValue","HKLM\System\CurrentControlSet\Control\Lsa\EveryoneIncludesAnonymous","SUCCESS","Type: REG_DWORD, Length: 4, Data: 0"
"14:44:40,2362599","sodinokibi.exe","8376","RegCloseKey","HKLM\System\CurrentControlSet\Control\Lsa","SUCCESS",""
"14:44:40,2367608","sodinokibi.exe","8376","RegQueryKey","HKCU\Software\Classes","SUCCESS","Query: Name"
"14:44:40,2368100","sodinokibi.exe","8376","RegQueryKey","HKCU\Software\Classes","SUCCESS","Query: HandleTags, HandleTags: 0x1"
"14:44:40,2368271","sodinokibi.exe","8376","RegQueryKey","HKCU\Software\Classes","SUCCESS","Query: HandleTags, HandleTags: 0x1"
"14:44:40,2368423","sodinokibi.exe","8376","RegQueryKey","HKCU\Software\Classes","SUCCESS","Query: Name"
"14:44:40,2368862","sodinokibi.exe","8376","RegOpenKey","HKCU\Software\Classes\WOW6432Node\Interface\{00000134-0000-0000-C000-000000000046}","NAME NOT FOUND","Desired Access: Read"
"14:44:40,2369421","sodinokibi.exe","8376","RegOpenKey","HKCR\WOW6432Node\Interface\{00000134-0000-0000-C000-000000000046}","SUCCESS","Desired Access: Read"
"14:44:40,2370166","sodinokibi.exe","8376","RegSetInfoKey","HKCR\WOW6432Node\Interface\{00000134-0000-0000-C000-000000000046}","SUCCESS","KeySetInformationClass: KeySetHandleTagsInformation, Length: 0"
"14:44:40,2370481","sodinokibi.exe","8376","RegQueryKey","HKCR\WOW6432Node\Interface\{00000134-0000-0000-C000-000000000046}","SUCCESS","Query: Name"
"14:44:40,2371050","sodinokibi.exe","8376","RegQueryKey","HKCR\WOW6432Node\Interface\{00000134-0000-0000-C000-000000000046}","SUCCESS","Query: HandleTags, HandleTags: 0x401"
"14:44:40,2371592","sodinokibi.exe","8376","RegOpenKey","HKCU\Software\Classes\WOW6432Node\Interface\{00000134-0000-0000-C000-000000000046}\ProxyStubClsid32","NAME NOT FOUND","Desired Access: Read"
"14:44:40,2371917","sodinokibi.exe","8376","RegQueryKey","HKCR\WOW6432Node\Interface\{00000134-0000-0000-C000-000000000046}","SUCCESS","Query: HandleTags, HandleTags: 0x401"
"14:44:40,2372057","sodinokibi.exe","8376","RegOpenKey","HKCR\WOW6432Node\Interface\{00000134-0000-0000-C000-000000000046}\ProxyStubClsid32","SUCCESS","Desired Access: Read"
"14:44:40,2372491","sodinokibi.exe","8376","RegQueryKey","HKCR\WOW6432Node\Interface\{00000134-0000-0000-C000-000000000046}\ProxyStubClsid32","SUCCESS","Query: Name"
"14:44:40,2372683","sodinokibi.exe","8376","RegQueryKey","HKCR\WOW6432Node\Interface\{00000134-0000-0000-C000-000000000046}\ProxyStubClsid32","SUCCESS","Query: HandleTags, HandleTags: 0x401"
"14:44:40,2372923","sodinokibi.exe","8376","RegOpenKey","HKCU\Software\Classes\WOW6432Node\Interface\{00000134-0000-0000-C000-000000000046}\ProxyStubClsid32","NAME NOT FOUND","Desired Access: Maximum Allowed"
"14:44:40,2373114","sodinokibi.exe","8376","RegQueryValue","HKCR\WOW6432Node\Interface\{00000134-0000-0000-C000-000000000046}\ProxyStubClsid32\(Default)","SUCCESS","Type: REG_SZ, Length: 78, Data: {00000320-0000-0000-C000-000000000046}"
"14:44:40,2373327","sodinokibi.exe","8376","RegCloseKey","HKCR\WOW6432Node\Interface\{00000134-0000-0000-C000-000000000046}\ProxyStubClsid32","SUCCESS",""
"14:44:40,2373464","sodinokibi.exe","8376","RegCloseKey","HKCR\WOW6432Node\Interface\{00000134-0000-0000-C000-000000000046}","SUCCESS",""
"14:44:40,2376239","sodinokibi.exe","8376","Thread Create","","SUCCESS","Thread ID: 408"
"14:44:40,2382165","sodinokibi.exe","8376","Thread Create","","SUCCESS","Thread ID: 8748"
"14:44:40,2385394","sodinokibi.exe","8376","Thread Create","","SUCCESS","Thread ID: 5896"
"14:44:40,2392317","sodinokibi.exe","8376","Thread Create","","SUCCESS","Thread ID: 5436"
"14:44:40,2394688","sodinokibi.exe","8376","RegOpenKey","HKLM\Software\Microsoft\WindowsRuntime","SUCCESS","Desired Access: Read"
"14:44:40,2395313","sodinokibi.exe","8376","RegSetInfoKey","HKLM\SOFTWARE\Microsoft\WindowsRuntime","SUCCESS","KeySetInformationClass: KeySetHandleTagsInformation, Length: 0"
"14:44:40,2395513","sodinokibi.exe","8376","RegQueryKey","HKLM\SOFTWARE\Microsoft\WindowsRuntime","SUCCESS","Query: HandleTags, HandleTags: 0x100"
"14:44:40,2395913","sodinokibi.exe","8376","RegOpenKey","HKLM\SOFTWARE\Microsoft\WindowsRuntime\ActivatableClassId","SUCCESS","Desired Access: Read"
"14:44:40,2396520","sodinokibi.exe","8376","RegQueryKey","HKLM\SOFTWARE\Microsoft\WindowsRuntime\ActivatableClassId","SUCCESS","Query: HandleTags, HandleTags: 0x100"
"14:44:40,2396679","sodinokibi.exe","8376","RegOpenKey","HKLM\SOFTWARE\Microsoft\WindowsRuntime\ActivatableClassId\Windows.Internal.StateRepository.FileTypeAssociation","SUCCESS","Desired Access: Read"
"14:44:40,2397026","sodinokibi.exe","8376","RegQueryKey","HKLM\SOFTWARE\Microsoft\WindowsRuntime\ActivatableClassId\Windows.Internal.StateRepository.FileTypeAssociation","SUCCESS","Query: Basic, Name: Windows.Internal.StateRepository.FileTypeAssociation"
"14:44:40,2397330","sodinokibi.exe","8376","RegQueryValue","HKLM\SOFTWARE\Microsoft\WindowsRuntime\ActivatableClassId\Windows.Internal.StateRepository.FileTypeAssociation\ActivationType","SUCCESS","Type: REG_DWORD, Length: 4, Data: 1"
"14:44:40,2397468","sodinokibi.exe","8376","RegQueryValue","HKLM\SOFTWARE\Microsoft\WindowsRuntime\ActivatableClassId\Windows.Internal.StateRepository.FileTypeAssociation\Server","SUCCESS","Type: REG_SZ, Length: 32, Data: StateRepository"
"14:44:40,2397610","sodinokibi.exe","8376","RegQueryValue","HKLM\SOFTWARE\Microsoft\WindowsRuntime\ActivatableClassId\Windows.Internal.StateRepository.FileTypeAssociation\DllPath","NAME NOT FOUND","Length: 144"
"14:44:40,2397748","sodinokibi.exe","8376","RegQueryValue","HKLM\SOFTWARE\Microsoft\WindowsRuntime\ActivatableClassId\Windows.Internal.StateRepository.FileTypeAssociation\Threading","NAME NOT FOUND","Length: 16"
"14:44:40,2397863","sodinokibi.exe","8376","RegQueryValue","HKLM\SOFTWARE\Microsoft\WindowsRuntime\ActivatableClassId\Windows.Internal.StateRepository.FileTypeAssociation\TrustLevel","SUCCESS","Type: REG_DWORD, Length: 4, Data: 0"
